time,NE,SE,MW,NGP,SGP,SW,NW
1981-01-01,-1.1993644239321406,-1.25594063093614,-0.36034915614519497,0.6281042546628589,-0.41131609772724403,0.08304001843505078,0.3313273221561912
1981-02-01,1.1292829412258598,-0.6021089333953922,0.45414224524527963,0.7826514906745352,-0.48677283331111154,-0.06716329864634307,0.42534846321384806
1981-03-01,-1.2041710321405803,-0.8711446466267244,-0.8644156554255572,-0.49386635642337634,0.2949784441252747,0.36400126136003885,-0.4169127855440161
1981-04-01,-0.6927766536186111,-0.981773612137541,-0.6051925753102253,-0.8617943875641771,-0.15674529884762003,-0.000455696117057844,-0.17947633028450713
1981-05-01,-0.40304821756386167,-0.636887925660221,-0.18349126940539948,0.11562607237712853,0.38640332679567824,0.45314445840696943,0.28969356705997035
1981-06-01,-0.17628155139717916,-0.2875408611953931,0.02638566974897618,-0.3070219966751517,0.3566309239658512,0.23285050759042095,0.36454207202475897
1981-07-01,-0.16184111609428264,-0.19627374457391708,0.13811751486931212,0.1547999975416632,0.6387270115714273,0.5949330919022917,0.3935371103624943
1981-08-01,-0.5078059351653403,-0.20067073234130944,0.18973899406082734,-0.46393289842455354,0.5722162373548648,0.12900956706904396,-0.4781925861531076
1981-09-01,0.12944280096282654,-0.5288775407937893,-0.0375004956390021,-0.17444782851155505,0.1998510798186351,0.4346156145865794,0.5062802671784147
1981-10-01,0.13471813227668206,-0.3171276670483449,0.11051897532050063,0.45990024874756064,0.9453889266207588,0.6105826620293668,0.976225187630586
1981-11-01,-0.22923778541698306,-1.0822952230847556,-0.3700497650042806,-0.06701473368401302,0.6282846521603985,0.45302523877827255,0.6797416235738839
1981-12-01,-0.07205563768560756,-0.6804910667482406,-0.3710200155399513,0.5392910100871219,0.21695725854359038,0.21791519399526862,0.9628253290338884
1982-01-01,-0.2690610757824785,-0.24522336798146455,-0.21572779991245303,0.1355141132795387,0.17606309928392025,0.3528916757074901,0.158908932431383
1982-02-01,-0.045818502716851325,0.010901341415169977,0.09723703107677782,0.6484192690369227,0.5594101034014762,0.5385845326534521,1.2578491932148175
1982-03-01,0.2901945394867784,-0.4067237698911136,0.36094914767288017,-0.05764705114053705,0.1480259434237588,0.2976245535484335,0.5756254948114407
1982-04-01,0.4825817205804556,-0.2054286075338779,0.4757562954977199,0.4303399418772834,-0.01563144978479297,0.38827782378548714,0.7037329778740853
1982-05-01,-0.2686921563893152,-0.33281217852476724,0.20924773469864263,0.7059022771535943,0.9296487861122301,0.5204467666205038,0.16350506260688294
1982-06-01,0.24504188041054065,0.21641773917995896,-0.03865371531650726,0.34074443233428914,0.5061893855377719,0.2875546883530631,0.4151583834822125
1982-07-01,0.2742833880127867,0.0755922431225946,0.14064412868146012,0.44676769166886265,0.16788621064381684,0.7270241185676203,0.86559792128997
1982-08-01,0.010172835444082203,0.2623411593140075,0.28697155829942544,0.17890907876169745,-0.21195368917701152,0.8545490385381823,0.4523106344874467
1982-09-01,0.001518388251476452,-0.06404113349540867,-0.15074638507495702,0.974789362586638,-0.7291516759399469,0.8237105035098385,0.9292365830245984
1982-10-01,-0.35333637529042417,0.09690711928075829,0.00047485441515610744,1.1850350401962397,-0.1877558778312005,0.16324729399526292,1.0186835929093425
1982-11-01,-0.2659688565995831,0.1352187830584015,0.6609343087509473,0.7752619793684197,0.47301727727944554,0.7252986132365493,0.0953707100964178
1982-12-01,-0.3094754327939862,0.622195763780505,1.1962363839054855,0.9836924771429064,0.541863047924798,0.7635114714911174,0.592887851365484
1983-01-01,-0.5165163043007079,0.4709392568800414,0.11826667312753142,0.6716682417591204,0.5220025885757038,0.6783253658425389,0.8370005487493528
1983-02-01,0.05046591358044974,0.8139583234100223,0.21675566378052197,1.1204113719143045,0.7672036383590732,0.7492552538080307,0.7562933890586292
1983-03-01,0.03441159803080069,0.7706051501655745,0.268255210365933,0.6747509078624374,0.4071642652629409,1.1235079912138188,0.9852584312017073
1983-04-01,0.5711018058529895,1.3966929551688345,0.6626425574907157,0.589096387834218,0.14746282353885715,0.9873585879753097,0.7342135145703653
1983-05-01,0.9469716621572855,1.4666436968033818,0.7826368394950256,0.7380798809563494,0.41454242675454084,0.7871399591901024,0.42691741342846906
1983-06-01,0.6904215990550552,1.1425866596130685,0.47838644599087965,0.5105978296154233,0.48191080954942406,0.817256733159369,0.2982025373145023
1983-07-01,0.26471845881921524,0.4406641649429218,0.040999432074805955,0.43463456971548253,-0.24498311432025557,0.6133072534056773,1.408159609150342
1983-08-01,0.31019331185012333,0.3096829451625915,-0.1768665484951462,0.35296765500197214,0.05652751557835178,1.074386325338179,1.4961879031510563
1983-09-01,-0.08630420579453915,0.17933077247070026,0.16426678206789402,0.4793061917978117,-0.0007888830108847279,0.6362241504147241,0.5798108018129713
1983-10-01,0.21059765151101487,0.2817437825334175,0.705782687177791,0.5757108221041386,0.4896478392971703,0.6163233636933371,-0.15893314688572124
1983-11-01,0.45922120288999585,0.5836076501713628,0.8203373559659501,0.7843646727369621,0.41468582886892263,0.940181641209003,1.1871299901909924
1983-12-01,0.8288673199788874,0.7939231435183026,-0.1289452324488269,-0.23827557372965966,-0.16602193374332147,0.7485968741513794,0.17588391493824987
1984-01-01,-0.37338546237953707,0.39972432547826253,-0.4551453400064406,0.765049965928777,0.4195887957220748,0.03947207778858997,0.4688137217047034
1984-02-01,1.4736855645769757,0.6391362800211098,1.132207919820913,0.4759802534586492,0.10719793269583322,-0.28830055136129096,0.07630596600385282
1984-03-01,0.036939933534674965,0.7015648798787638,0.21833925816111882,0.293237888067493,0.2959974407684677,0.03994578459512157,0.44765212288139766
1984-04-01,1.0867729971552382,0.852807096554585,0.9731340291658807,0.8384381645049355,0.29699882816934725,0.7066048155761353,0.7539788214133014
1984-05-01,0.9770594952212794,1.0680065925244617,0.5478874423010724,0.292431440236931,0.05117876753248756,0.3460665355900643,0.6976113227338606
1984-06-01,0.9565242399683936,0.15027798924434277,0.41690394600670916,0.5665812106253587,-0.28459482415328263,1.2202776530975354,1.109186453525791
1984-07-01,1.2391053638117677,0.44408528622960297,-0.1725767075641607,-0.181879117814056,-0.3639914202672383,0.9587256606300772,0.6924206660227208
1984-08-01,0.9589640830654136,0.5845355477781526,-0.3442611005462854,0.09567555561224052,0.02843267715213249,1.1451266600519472,0.49616375457406603
1984-09-01,0.18993399381303278,-0.34867181183049106,0.12117721023590541,0.4138489356906536,0.17389201356981646,0.4759838872370681,0.898922273324429
1984-10-01,0.40179027884932716,0.264048311905519,1.0313324905438335,0.4283761629810349,0.7842620062176151,1.0112495961611325,0.7475801003195893
1984-11-01,0.21294048793103082,0.31346978189160946,0.6120533424721424,0.3530235234017195,0.32541230993877274,0.6889034712573622,1.0309911637514093
1984-12-01,0.292349907369268,-0.10241947039952021,0.9629323970055885,0.39564262990667276,0.9063786413508517,0.8851289289222046,-0.24320554064029276
1985-01-01,-0.3631955722713374,-0.19980792950427376,-0.10518903415131028,0.22438195755800622,0.7195300257905258,0.30552091499789324,-0.5619389296332364
1985-02-01,0.24065785728465008,0.365294484367655,0.7781948166338188,0.26657699026385806,0.8605854957755142,0.3033760188440746,-0.47975168495154735
1985-03-01,-0.4021284958974981,-0.26363081776878206,0.9527331436422328,0.2801746888759229,0.6873513429743493,0.4433511375908639,-0.16725231569212184
1985-04-01,-0.3967017826743888,-0.490249787550584,0.5968545696584325,0.11894727985995629,0.630515934507825,0.5884273734574925,0.20901877485434917
1985-05-01,-0.5592518426769033,-0.37873068251710895,-0.07239020394973142,-0.42257257429646744,0.20218036155408456,0.18654483053335122,-0.22183801835427366
1985-06-01,-0.739261314171028,-0.4074917243643137,0.11334197620270373,-0.2281139900226834,0.48098294034339917,0.36258064845609256,0.043142514244304396
1985-07-01,-0.7616782641971916,-0.15000107908880322,-0.09153805368676685,-0.2894350066770104,0.12385039954124323,0.8713694806624867,0.015610015569847402
1985-08-01,-0.723527761283495,0.2447860963812122,0.782094418137563,0.43797647013755847,0.3648476037126731,-0.007911066380499893,0.34759292950975196
1985-09-01,-0.7446153454854221,-0.18932114905430128,-0.088227822810224,0.8822431278064904,0.7016900111366063,0.9400952282957378,1.1601452913282597
1985-10-01,-0.7463309926251747,0.2826429879163963,0.4885771470996152,0.5402532798398636,0.9091392177226976,0.8262811499558325,0.6039064620128288
1985-11-01,0.008591530419489509,0.5262936603712196,0.7454171928873545,-0.24524586817263952,0.43906915073492975,0.8136077282625116,-0.3247340997556351
1985-12-01,-0.4892405035830184,0.3129630313481325,-0.3001776955816915,-0.3540691670987903,0.21241481349917596,0.2998676217351171,-0.7134169316047094
1986-01-01,0.20643502869290994,-0.1646039678576967,0.2629707410727181,0.5425038655308745,0.05884723049337005,0.2506616382674492,0.4489443732249614
1986-02-01,0.1863332762267812,0.007410666191057943,0.5191159646202342,1.0631503813552132,0.5840234596084865,1.0174685462492215,1.224343721615594
1986-03-01,0.5219042231544834,-0.14084546785434968,0.5783458497766383,0.9800128832044069,-0.5541447860866633,0.5769397500860781,0.40905731768599723
1986-04-01,-0.5505008042559414,-0.6790809292525407,-0.17494102205702622,0.4791018016888179,0.03943589063957641,0.48622107254633734,-0.2776266568621191
1986-05-01,-0.5114401597061039,-0.5370664540377784,0.3218598618919767,0.6109083519420225,0.24299451223393181,0.34478922565469045,0.06808725844089986
1986-06-01,-0.4490594681726649,-0.2557261408519334,0.12064191991275489,0.12295403370942143,0.558736174083115,0.7519186839437745,-0.781935742508174
1986-07-01,-0.11729545147070461,-0.7013018969502458,0.7312342943559992,0.32642912599771867,-0.10815059515312815,0.8622127280926329,0.2391669770712263
1986-08-01,0.1787833513733644,0.07285463297236922,0.26858610231602076,0.2698862686756856,0.4206374768336727,0.6807309192952291,-0.018987082841352285
1986-09-01,-0.041746236729478706,-0.20065623719453315,0.9741475986385145,1.310630342439405,0.6872732504481853,0.7963719652398511,1.243023458524311
1986-10-01,0.07693080704298427,-0.02915991632428991,0.751044443667316,0.5148512573368331,1.0092313109145852,0.612563338011488,0.06305871632569902
1986-11-01,0.4975999731509544,0.2524348677223444,0.10032483544844023,0.7513961689173905,0.6405454967469146,0.6377749357363742,0.41233508733976604
1986-12-01,0.3318213050797074,0.2551830959833102,0.19782127821320702,0.39188862122309925,0.9021028697796664,0.26445862547283244,-0.24476668442865698
1987-01-01,-0.1515489271435881,0.29846866356513885,0.2449967779713564,0.9095410609538842,0.7778377073756023,0.6178814285351054,0.14394055986535767
1987-02-01,-0.576308750325915,0.48768364216050664,0.17812133005303532,0.7376458521708719,0.9056598852433506,0.5366304462744688,0.44280114029802115
1987-03-01,0.1934795950054228,0.62652679497035,0.06548012024886674,0.680290021035698,0.8866792050690568,0.5156188737207421,0.16013381866808923
1987-04-01,0.5718892893145383,0.4093127629171799,-0.6533382117425849,0.3449585415898163,0.15771305619299797,0.14757933006129462,-0.9473377306985247
1987-05-01,0.215041291726262,0.23537934103765487,-0.5116736339500795,0.24588625769451677,0.7777098953727126,0.5984586490615409,-0.3682265553861521
1987-06-01,-0.13639612188026487,0.2755325203393561,-0.4768458452660499,-0.33727629121506575,0.5990987907080614,0.5304341033036494,-0.3071388230614135
1987-07-01,-0.26674283369975577,0.16987188164610906,0.07295963547992147,0.5131842026909958,0.6475787798947423,0.4639894751356892,1.029436737235311
1987-08-01,-0.4027150296209424,0.19102917983021753,0.33948030744452057,0.6767857510846885,0.6007469235843947,0.8248419186613986,0.04710655843962516
1987-09-01,0.022822780346774485,0.22707747089658126,-0.15681908621304758,-0.1310010604342469,0.06917661882631268,-0.34649391780238525,-0.7859763257200387
1987-10-01,-0.1917935330580751,-0.3961683378090526,-0.8273809858174339,-1.0515263338750396,-0.4858784352247838,0.42905021674543403,-1.2428026596873583
1987-11-01,-0.3054005756026425,0.11888510242079214,0.08850938688638647,0.1370613834130569,0.31615164007907864,0.8194117795896694,-0.4785003463331879
1987-12-01,-0.29867890570119826,-0.14713053018105152,0.17084243309245403,0.5728102298251333,0.6908499947126405,0.5961139563639603,0.3863558583595468
1988-01-01,-0.5434952828512651,0.1547434463924835,0.18006945392070506,0.5695370117671383,0.30986387771081714,0.5300009548844526,0.08949496231155545
1988-02-01,0.028879837459444772,-0.03994759723837971,-0.06322064222520216,0.36260638000501055,0.15167894696557163,0.16711036941030954,-0.02958170311422379
1988-03-01,-0.4074363502547089,-0.3369145056060591,0.24752548077802025,-0.025667733968949866,0.0831192301740276,-0.37172043456943826,-0.5729935712814325
1988-04-01,-0.8484933339461367,-0.315423798668288,-0.2768875182262927,-0.4586287851743944,0.4546037209600221,0.8975806611262666,-0.11771858629095316
1988-05-01,-0.4720548572389474,-0.7140445843558417,-1.108089665968342,-0.06220774172510536,-0.5555230421978689,0.5010586489580543,-0.13739223336224488
1988-06-01,-0.8857669652220606,-1.1563773553663992,-1.479295573655796,-0.8604955680941971,-0.013604917081417827,0.9193779211619035,0.23690360321709936
1988-07-01,-0.4191387955452779,-0.21609715095942916,-0.43412241865908724,-0.651860830997962,0.4968168909051768,0.24472099432406544,-0.42318429916352973
1988-08-01,-0.5109475733230945,-0.16185568165828362,-0.44081553214240243,-0.5497436130670973,-0.20738574255325096,0.8365878829779066,-0.2486375154115169
1988-09-01,-0.6826239610623805,-0.02228687867948145,-0.002835532758771923,0.4244243150452344,0.3530529013596075,0.22860018486365302,0.18958564042549292
1988-10-01,-0.8910773178879889,-0.38999792307664993,-0.8123977676481333,-0.8739814957588042,-0.5265699243807385,-0.40153939539461475,-1.0592298345193674
1988-11-01,-0.37795952149082407,-0.09934166967283735,0.06512962545878259,0.22645252646131359,-0.4264865681995819,0.26741744718101995,0.4232442856436522
1988-12-01,-1.1141905380911414,-0.81002641849178,-0.45942008526790973,0.5226305347491125,-0.21085518070619758,0.06534821410563688,-0.3643397359261365
1989-01-01,-0.7415069313425752,-0.3233691277003609,0.03611651189159107,0.4169293711877948,0.14005539801515335,0.2080501777285127,-0.31873330724962134
1989-02-01,-0.38316888437190894,-0.3488158903817707,-0.6040947885484138,-0.04451961986035082,0.1916159065818052,0.16824242126590505,-0.1731679332613425
1989-03-01,-0.4362241010562932,-0.1357321709595274,-0.07969751096317552,0.24946740779554022,-0.06694994417388264,0.13401352387157706,0.582561446500434
1989-04-01,-0.5952111021539888,-0.28615273957090637,-0.08799779456390783,-0.10911020705432431,-0.8138992443662301,-0.46724886613752564,0.16974790403138332
1989-05-01,0.49394090892125025,0.018133149406768637,-0.7266056594701851,-0.5257613419485629,0.16003856224819782,0.05355699491938463,-0.1389672934272302
1989-06-01,0.8480363808168108,0.5353370925300098,-0.4837083121420497,-0.48791594249146186,0.7767890378568931,0.22228288610263272,-0.3663791447043465
1989-07-01,0.7198214019985943,0.805390363528787,-0.1683238914600542,-0.34261157007202897,0.08309338741756651,0.1737183923374908,-0.2560878993557871
1989-08-01,0.5290246298807307,0.47800929832172245,0.08508012509777697,-0.0541356289532332,0.42039681785625127,0.4998241054987806,0.761616795118198
1989-09-01,0.48319994530494537,0.47662605282135645,0.0849331762259073,0.10661341502385975,0.18265071496702137,0.3689028821065642,0.014824540450856754
1989-10-01,0.4757938431873417,0.6836868819898791,-0.5212747998485889,-0.22500771888316642,-0.37027518492979755,0.26902727293128276,0.23898164767573674
1989-11-01,0.40870524685924164,0.3717014306196536,-0.7655679551804356,0.3728037797273285,-1.048968958289635,-0.5633771683017823,-0.3668661441062176
1989-12-01,-0.557017160276515,0.0628523584526523,-1.0606912226831118,0.5280801856741096,-0.637774907694836,-0.4206887667132429,-0.195892247088596
1990-01-01,0.5616968199958227,0.5851678241018423,0.41476653449903284,0.695284689181102,0.25239301394920155,0.3929774562003311,0.3827315339847479
1990-02-01,0.7352322011860377,0.6574888128688177,0.16425534267556438,0.3248569957240555,0.3103235442515452,0.2436705231407205,0.07824337026138141
1990-03-01,-0.49991456545183216,0.33390449559898816,0.19971229961733986,0.27408850296393583,0.5396765449555097,-0.22497458573885873,-0.2156319387299546
1990-04-01,-0.3351037084790442,0.12693396269704924,-0.5156211978658387,-0.21422120651222415,0.49158668282412443,0.05215776605369873,-0.2743564376380533
1990-05-01,0.18771028016809974,0.12806977628579466,0.2609735904419319,-0.23865988336029278,0.4903340790775743,0.39684159307690164,0.037134417973709026
1990-06-01,0.10660290890633753,-0.45979288653385203,0.11854573803375378,-0.16931656670855802,-0.7881743132269229,0.20278269139065103,0.37761629444137124
1990-07-01,0.41220307807871176,-0.2426188096119085,0.2505312918817243,-0.10571568403041123,0.5335155721193278,0.7585039677183699,0.17247498858766386
1990-08-01,0.4554851657686333,-0.26291358195810294,0.1250027988138319,-0.10389779825780121,-0.06456831459473576,0.28092118825892254,0.9243022250250915
1990-09-01,0.14806930926774745,-0.7431031297920735,-0.8742687394662088,-0.5377093709242614,0.29661049494935293,0.1812998676130001,-0.43161750937340326
1990-10-01,0.5076051280824564,0.1100012003820303,0.22696908869934865,-0.059163761018004954,-0.20396849457421745,-0.04059378189548497,0.28016730566249504
1990-11-01,0.2620641106822991,-0.3040955911876553,-0.0424684019511606,0.1680249293042167,0.4193056281585113,0.08921944555611364,0.28294538512950246
1990-12-01,0.8051451835105686,-0.07461842892386181,0.3886032861636623,0.26564398732612043,-0.5459652818898748,-0.302047720676507,-0.0851614784086876
1991-01-01,0.49860917041198094,0.32014969469896204,-0.19317475152350833,0.20940401933821615,0.3863283318101726,-0.1198018984228564,0.18096080392664207
1991-02-01,0.5310496868616285,0.08112878056247037,0.1420248611984086,0.7089004326483982,-0.4277281062129476,-0.5728559670222769,0.22096459880565117
1991-03-01,0.49459298903784993,0.32396927074169435,0.6123064698020251,-0.16956091225246087,-0.6900413000062516,0.48022725378429054,-0.38170884044139336
1991-04-01,-0.03943036267638668,0.6621217303062451,0.043817328902186946,0.08951723379034965,-0.13614873979085784,-0.31627859405964637,0.0615937160083148
1991-05-01,-0.06945936956404286,0.865450140506627,0.0874965328225819,0.2818366113131187,0.27775338823938733,0.12181090978114038,0.583956164773491
1991-06-01,-0.560524951461113,0.6496719737636728,-0.2519453225282112,0.0973883467622202,0.04197508798019022,0.4069486004599162,-0.036251884116580466
1991-07-01,-0.5394305499758025,0.7551562689822008,-0.05653904378988024,-0.30200458209960995,0.24277351653635307,0.19974840907620653,0.018343339653142752
1991-08-01,-0.3894721892650589,0.6197342673118711,-0.22883178980220423,-0.30914324851146807,0.09915492596463586,0.40078026835456504,0.3178094497613064
1991-09-01,-0.6481363660212425,0.42482662090661427,-0.0813439951385389,0.3503340897971063,0.328420298111815,0.2644900464230146,-0.5050515243245142
1991-10-01,-0.953935209482858,-0.035776360805396194,0.43139470370230293,-0.6035758626627082,-0.1607808677706988,-0.056758523243864,-0.3354166185505935
1991-11-01,-0.6923607124455196,0.02228348904595101,0.43144636931191777,0.72047791503978,0.5222457239852345,0.431368762885857,0.2634483371465755
1991-12-01,-0.4307491242936816,0.2674382408027754,0.38267403431608277,0.3359423091425934,1.0925230181688348,0.39675314587456767,0.035203444199877455
1992-01-01,-0.3445984369716358,0.15908083422880034,0.25566173468604814,0.8460881842869903,0.924563793412076,0.3076183020909507,-0.043900759746308686
1992-02-01,-0.2112573380363075,0.06656200034786858,-0.09689571421395919,0.725494905036064,0.7301946067096291,0.4790564768741172,0.18257657347678458
1992-03-01,-0.4162883144374556,0.10008287979865198,0.1474803597235215,0.2132272114749382,0.46326864033702936,0.2540406597267373,-0.9429615407943193
1992-04-01,-0.22190093958012613,-0.15868415946930828,0.05135001763707357,-0.5113394267863222,0.2302967382036648,-0.18700023702406027,-0.681959817881127
1992-05-01,-0.5855130624692063,-0.26711786803672277,-0.7310718354490893,-0.622389473002121,0.43238262182892484,0.31925538470777115,-1.416899967774819
1992-06-01,-0.42615131905821274,0.39861845276020325,-0.5219734606099825,0.17000635606522843,0.6952596625306499,0.2304772693606268,-0.2675929992813266
1992-07-01,-0.3918465933866623,0.18193225082481704,0.7093885437246155,0.6076833262896435,0.40957681082164127,0.37202238323765313,0.4661916818307151
1992-08-01,-0.15110667204354547,0.4428604343401932,0.20368120493883446,0.5706979497782941,0.18352123735952397,0.731837018858759,-0.004463656506777557
