ID,State,Commodity,Cause of Loss,Payment Indemnity,Payment Acreage,Year
5,South Dakota,Wheat,Drought,312094.92,10443.66189,1998
43,Mississippi,Wheat,Drought,769.0,85.05,1998
26,Illinois,Wheat,Drought,9892.0,89.0,1998
2,Montana,Wheat,Drought,15380116.82,540889.294382,1998
15,Nebraska,Wheat,Drought,213449.43,7366.09984,1998
33,Kansas,Wheat,Drought,295162.21,13311.16984,1998
10,Minnesota,Wheat,Drought,103096.74,2969.44765,1998
28,Delaware,Wheat,Drought,943.0,19.0,1998
44,Georgia,Wheat,Drought,17563.6,569.4,1998
7,Wisconsin,Wheat,Drought,36989.4,977.22,1998
42,Alabama,Wheat,Drought,3913.8,123.5,1998
13,Iowa,Wheat,Drought,9759.0,165.05,1998
25,Ohio,Wheat,Drought,18837.67,472.949,1998
49,Michigan,Wheat,Drought,412718.11,12388.355089,1998
40,Texas,Wheat,Drought,2850999.6,138583.78188,1998
31,Colorado,Wheat,Drought,448565.09,15035.313436,1998
1,Washington,Wheat,Drought,298531.83,5717.52781,1998
35,Missouri,Wheat,Drought,2310.96,197.8345,1998
45,South Carolina,Wheat,Drought,17965.0,1026.1,1998
4,North Dakota,Wheat,Drought,5107669.14,196774.300197,1998
48,Florida,Wheat,Drought,4380.0,125.0,1998
30,Maryland,Wheat,Drought,652.0,26.5,1998
47,Louisiana,Wheat,Drought,2333.0,86.342,1998
17,Pennsylvania,Wheat,Drought,6275.2,156.89,1998
34,Virginia,Wheat,Drought,33.0,15.0,1998
3,Maine,Wheat,Drought,0.0,0.0,1998
8,Idaho,Wheat,Drought,0.0,0.0,1998
9,Vermont,Wheat,Drought,0.0,0.0,1998
12,New Hampshire,Wheat,Drought,0.0,0.0,1998
14,Massachusetts,Wheat,Drought,0.0,0.0,1998
16,New York,Wheat,Drought,0.0,0.0,1998
18,Connecticut,Wheat,Drought,0.0,0.0,1998
19,Rhode Island,Wheat,Drought,0.0,0.0,1998
20,New Jersey,Wheat,Drought,0.0,0.0,1998
22,Nevada,Wheat,Drought,0.0,0.0,1998
23,Utah,Wheat,Drought,0.0,0.0,1998
24,California,Wheat,Drought,0.0,0.0,1998
29,West Virginia,Wheat,Drought,0.0,0.0,1998
32,Kentucky,Wheat,Drought,0.0,0.0,1998
36,Arizona,Wheat,Drought,0.0,0.0,1998
39,Tennessee,Wheat,Drought,0.0,0.0,1998
41,New Mexico,Wheat,Drought,25537.0,1389.0,1999
21,Indiana,Wheat,Drought,51206.84,789.36,1999
37,Oklahoma,Wheat,Drought,6367092.53,184122.75644,1999
46,Arkansas,Wheat,Drought,116116.0,1380.0,1999
6,Wyoming,Wheat,Drought,30820.0,2260.95904,1999
11,Oregon,Wheat,Drought,11162149.26,257043.237096,1999
38,North Carolina,Wheat,Drought,537932.47,11138.7779,1999
5,South Dakota,Wheat,Drought,176204.14,5359.19228,1999
43,Mississippi,Wheat,Drought,33315.0,487.4,1999
26,Illinois,Wheat,Drought,1369.0,104.65,1999
2,Montana,Wheat,Drought,14912635.06,632492.062875,1999
15,Nebraska,Wheat,Drought,93494.4,2466.2768,1999
33,Kansas,Wheat,Drought,265127.75,6601.811451,1999
10,Minnesota,Wheat,Drought,65786.9,1775.852,1999
28,Delaware,Wheat,Drought,937.0,48.31,1999
16,New York,Wheat,Drought,3323.0,81.1,1999
44,Georgia,Wheat,Drought,694178.0,16595.56,1999
24,California,Wheat,Drought,2209060.3,36222.488,1999
7,Wisconsin,Wheat,Drought,7365.0,214.2,1999
42,Alabama,Wheat,Drought,50389.0,1465.61,1999
25,Ohio,Wheat,Drought,54106.2,1395.037,1999
49,Michigan,Wheat,Drought,70402.11,2098.3,1999
40,Texas,Wheat,Drought,25852100.04,756177.457774,1999
31,Colorado,Wheat,Drought,352129.18,11098.897227,1999
1,Washington,Wheat,Drought,5235275.78,207300.893242,1999
35,Missouri,Wheat,Drought,13650.33,395.298,1999
32,Kentucky,Wheat,Drought,41082.0,1256.00062,1999
45,South Carolina,Wheat,Drought,401998.97,11105.341,1999
20,New Jersey,Wheat,Drought,8858.35,146.851,1999
4,North Dakota,Wheat,Drought,3142995.53,72644.009867,1999
39,Tennessee,Wheat,Drought,9599.0,153.95,1999
23,Utah,Wheat,Drought,32760.1,1939.928375,1999
48,Florida,Wheat,Drought,66812.3,1934.0,1999
30,Maryland,Wheat,Drought,25873.0,879.939,1999
47,Louisiana,Wheat,Drought,9201.58,329.494,1999
8,Idaho,Wheat,Drought,451989.7,13474.373885,1999
17,Pennsylvania,Wheat,Drought,47924.2,843.45,1999
34,Virginia,Wheat,Drought,817005.02,17631.871,1999
29,West Virginia,Wheat,Drought,4215.0,163.0,1999
3,Maine,Wheat,Drought,0.0,0.0,1999
9,Vermont,Wheat,Drought,0.0,0.0,1999
12,New Hampshire,Wheat,Drought,0.0,0.0,1999
13,Iowa,Wheat,Drought,0.0,0.0,1999
14,Massachusetts,Wheat,Drought,0.0,0.0,1999
18,Connecticut,Wheat,Drought,0.0,0.0,1999
19,Rhode Island,Wheat,Drought,0.0,0.0,1999
22,Nevada,Wheat,Drought,0.0,0.0,1999
36,Arizona,Wheat,Drought,0.0,0.0,1999
41,New Mexico,Wheat,Drought,1310526.37,79588.31581,2000
21,Indiana,Wheat,Drought,454642.8,7350.1578,2000
37,Oklahoma,Wheat,Drought,12960270.14,399681.472275,2000
46,Arkansas,Wheat,Drought,209082.31,3622.1778,2000
6,Wyoming,Wheat,Drought,603483.8,29084.505268,2000
11,Oregon,Wheat,Drought,14373339.64,270578.601154,2000
38,North Carolina,Wheat,Drought,326984.96,8445.788,2000
5,South Dakota,Wheat,Drought,2101542.86,59184.12314,2000
43,Mississippi,Wheat,Drought,390591.43,8801.575,2000
26,Illinois,Wheat,Drought,78318.73,1845.8798,2000
2,Montana,Wheat,Drought,28469438.82,1046836.577955,2000
15,Nebraska,Wheat,Drought,5388674.65,177915.552427,2000
33,Kansas,Wheat,Drought,18761121.76,637387.280319,2000
10,Minnesota,Wheat,Drought,424377.82,8699.2176,2000
44,Georgia,Wheat,Drought,587808.41,11324.046,2000
24,California,Wheat,Drought,6421883.48,89872.7071,2000
7,Wisconsin,Wheat,Drought,31683.0,503.4,2000
42,Alabama,Wheat,Drought,14970.2,638.1,2000
13,Iowa,Wheat,Drought,2317.6,93.38,2000
25,Ohio,Wheat,Drought,10404.0,235.95,2000
49,Michigan,Wheat,Drought,10980.36,224.1146,2000
40,Texas,Wheat,Drought,81433865.89,2149892.147009,2000
31,Colorado,Wheat,Drought,5040897.26,214244.449393,2000
1,Washington,Wheat,Drought,1955953.4,78883.984585,2000
35,Missouri,Wheat,Drought,460339.05,11037.33745,2000
32,Kentucky,Wheat,Drought,681945.42,10396.9397,2000
45,South Carolina,Wheat,Drought,214475.0,6183.94,2000
4,North Dakota,Wheat,Drought,5552407.53,123841.334633,2000
39,Tennessee,Wheat,Drought,112645.5,2198.035,2000
23,Utah,Wheat,Drought,102278.38,5832.1963,2000
48,Florida,Wheat,Drought,97435.0,2129.7,2000
30,Maryland,Wheat,Drought,2334.0,110.7,2000
47,Louisiana,Wheat,Drought,351342.6,6784.835,2000
8,Idaho,Wheat,Drought,743668.33,18618.121286,2000
17,Pennsylvania,Wheat,Drought,957.6,24.66,2000
34,Virginia,Wheat,Drought,126255.7,2305.24,2000
3,Maine,Wheat,Drought,0.0,0.0,2000
9,Vermont,Wheat,Drought,0.0,0.0,2000
12,New Hampshire,Wheat,Drought,0.0,0.0,2000
14,Massachusetts,Wheat,Drought,0.0,0.0,2000
16,New York,Wheat,Drought,0.0,0.0,2000
18,Connecticut,Wheat,Drought,0.0,0.0,2000
19,Rhode Island,Wheat,Drought,0.0,0.0,2000
20,New Jersey,Wheat,Drought,0.0,0.0,2000
22,Nevada,Wheat,Drought,0.0,0.0,2000
28,Delaware,Wheat,Drought,0.0,0.0,2000
29,West Virginia,Wheat,Drought,0.0,0.0,2000
36,Arizona,Wheat,Drought,0.0,0.0,2000
41,New Mexico,Wheat,Drought,32512.72,2529.1041,2001
21,Indiana,Wheat,Drought,63748.6,1860.12,2001
37,Oklahoma,Wheat,Drought,5825803.89,173477.3233,2001
46,Arkansas,Wheat,Drought,47455.75,1606.865,2001
6,Wyoming,Wheat,Drought,743755.87,28680.1214,2001
11,Oregon,Wheat,Drought,22834536.56,406769.9227,2001
38,North Carolina,Wheat,Drought,824109.42,18777.0405,2001
5,South Dakota,Wheat,Drought,1257050.46,42467.5104,2001
43,Mississippi,Wheat,Drought,48113.0,1201.58,2001
26,Illinois,Wheat,Drought,60136.8,1685.76,2001
2,Montana,Wheat,Drought,102712940.49,2282129.8155,2001
15,Nebraska,Wheat,Drought,2238415.81,87982.3902,2001
33,Kansas,Wheat,Drought,38562198.89,841835.4001,2001
10,Minnesota,Wheat,Drought,201122.3,6644.22,2001
28,Delaware,Wheat,Drought,2313.1,113.5,2001
16,New York,Wheat,Drought,1167.0,108.5,2001
44,Georgia,Wheat,Drought,76051.8,2021.76,2001
24,California,Wheat,Drought,1795522.75,50182.75,2001
7,Wisconsin,Wheat,Drought,54723.18,1270.25,2001
42,Alabama,Wheat,Drought,13292.4,301.48,2001
13,Iowa,Wheat,Drought,12294.4,361.0,2001
25,Ohio,Wheat,Drought,10480.5,295.4825,2001
49,Michigan,Wheat,Drought,70016.69,2063.136,2001
40,Texas,Wheat,Drought,4319308.81,144931.8787,2001
31,Colorado,Wheat,Drought,10888339.92,261381.2167,2001
1,Washington,Wheat,Drought,7937790.8,291333.7853,2001
35,Missouri,Wheat,Drought,103797.38,2125.0645,2001
32,Kentucky,Wheat,Drought,66444.1,1549.225,2001
45,South Carolina,Wheat,Drought,266403.5,6797.59,2001
20,New Jersey,Wheat,Drought,7501.0,373.55,2001
4,North Dakota,Wheat,Drought,2292689.19,95690.2985,2001
39,Tennessee,Wheat,Drought,148396.0,2714.405,2001
23,Utah,Wheat,Drought,334968.79,19510.3202,2001
48,Florida,Wheat,Drought,64097.0,1593.7,2001
30,Maryland,Wheat,Drought,63076.0,1216.65,2001
47,Louisiana,Wheat,Drought,6531.88,351.305,2001
8,Idaho,Wheat,Drought,1992210.03,66243.0214,2001
17,Pennsylvania,Wheat,Drought,82027.3,2079.08,2001
34,Virginia,Wheat,Drought,747972.2,13859.72,2001
3,Maine,Wheat,Drought,0.0,0.0,2001
9,Vermont,Wheat,Drought,0.0,0.0,2001
12,New Hampshire,Wheat,Drought,0.0,0.0,2001
14,Massachusetts,Wheat,Drought,0.0,0.0,2001
18,Connecticut,Wheat,Drought,0.0,0.0,2001
19,Rhode Island,Wheat,Drought,0.0,0.0,2001
22,Nevada,Wheat,Drought,0.0,0.0,2001
29,West Virginia,Wheat,Drought,0.0,0.0,2001
36,Arizona,Wheat,Drought,0.0,0.0,2001
41,New Mexico,Wheat,Drought,3089857.81,131162.574,2002
21,Indiana,Wheat,Drought,20024.65,539.45,2002
37,Oklahoma,Wheat,Drought,59897841.62,1484217.5179,2002
46,Arkansas,Wheat,Drought,76290.0,1189.81,2002
6,Wyoming,Wheat,Drought,2022275.3,76591.041,2002
11,Oregon,Wheat,Drought,47022776.0,599025.4197,2002
38,North Carolina,Wheat,Drought,1293263.12,30386.441,2002
5,South Dakota,Wheat,Drought,74442396.62,1405970.366,2002
26,Illinois,Wheat,Drought,5410.0,204.15,2002
2,Montana,Wheat,Drought,86831979.42,1963882.8823,2002
15,Nebraska,Wheat,Drought,13477494.34,450034.2999,2002
33,Kansas,Wheat,Drought,85989212.28,2287416.7321,2002
10,Minnesota,Wheat,Drought,904832.09,24430.345,2002
28,Delaware,Wheat,Drought,27.2,11.96,2002
16,New York,Wheat,Drought,6126.0,317.9,2002
44,Georgia,Wheat,Drought,381777.2,12746.583,2002
24,California,Wheat,Drought,3227669.08,75193.207,2002
7,Wisconsin,Wheat,Drought,100012.4,1780.283,2002
42,Alabama,Wheat,Drought,35880.0,1044.3,2002
13,Iowa,Wheat,Drought,2806.66,85.8,2002
25,Ohio,Wheat,Drought,12190.06,372.808,2002
49,Michigan,Wheat,Drought,66198.0,1696.4,2002
40,Texas,Wheat,Drought,55812854.86,1509374.7043,2002
31,Colorado,Wheat,Drought,43222681.9,1116994.904,2002
1,Washington,Wheat,Drought,8723218.36,288808.7259,2002
35,Missouri,Wheat,Drought,68519.3,1974.05,2002
32,Kentucky,Wheat,Drought,22445.0,542.25,2002
45,South Carolina,Wheat,Drought,672481.1,20964.22,2002
4,North Dakota,Wheat,Drought,80557389.66,1969864.0147,2002
39,Tennessee,Wheat,Drought,97965.1,1432.1125,2002
23,Utah,Wheat,Drought,1273836.14,41306.0463,2002
48,Florida,Wheat,Drought,73104.8,1959.6,2002
30,Maryland,Wheat,Drought,96692.0,1324.05,2002
47,Louisiana,Wheat,Drought,47974.98,1501.72,2002
8,Idaho,Wheat,Drought,2402627.01,79576.1651,2002
17,Pennsylvania,Wheat,Drought,43812.6,951.98,2002
34,Virginia,Wheat,Drought,452018.63,8443.6,2002
3,Maine,Wheat,Drought,0.0,0.0,2002
9,Vermont,Wheat,Drought,0.0,0.0,2002
12,New Hampshire,Wheat,Drought,0.0,0.0,2002
14,Massachusetts,Wheat,Drought,0.0,0.0,2002
18,Connecticut,Wheat,Drought,0.0,0.0,2002
19,Rhode Island,Wheat,Drought,0.0,0.0,2002
20,New Jersey,Wheat,Drought,0.0,0.0,2002
22,Nevada,Wheat,Drought,0.0,0.0,2002
29,West Virginia,Wheat,Drought,0.0,0.0,2002
36,Arizona,Wheat,Drought,0.0,0.0,2002
43,Mississippi,Wheat,Drought,0.0,0.0,2002
41,New Mexico,Wheat,Drought,4542350.41,153001.5849,2003
21,Indiana,Wheat,Drought,13455.4,195.48,2003
37,Oklahoma,Wheat,Drought,13253444.83,405814.495,2003
46,Arkansas,Wheat,Drought,21330.0,243.9,2003
6,Wyoming,Wheat,Drought,81828.4,3422.032,2003
11,Oregon,Wheat,Drought,32093407.18,488140.2655,2003
38,North Carolina,Wheat,Drought,14508.0,355.06,2003
5,South Dakota,Wheat,Drought,6143000.22,177586.842,2003
26,Illinois,Wheat,Drought,16486.0,631.21,2003
2,Montana,Wheat,Drought,26133723.86,954435.7593,2003
15,Nebraska,Wheat,Drought,2094345.04,60564.9343,2003
33,Kansas,Wheat,Drought,21500850.83,640201.4928,2003
10,Minnesota,Wheat,Drought,291640.5,7254.861,2003
44,Georgia,Wheat,Drought,2403.0,35.5,2003
24,California,Wheat,Drought,1589928.0,38391.35,2003
7,Wisconsin,Wheat,Drought,69032.7,1162.37,2003
13,Iowa,Wheat,Drought,32376.0,550.8,2003
25,Ohio,Wheat,Drought,1320.0,130.4,2003
49,Michigan,Wheat,Drought,152346.49,2756.0,2003
40,Texas,Wheat,Drought,30773973.41,972894.3646,2003
31,Colorado,Wheat,Drought,23440858.69,513961.1127,2003
1,Washington,Wheat,Drought,7578707.28,223948.462,2003
35,Missouri,Wheat,Drought,185006.04,2857.012,2003
4,North Dakota,Wheat,Drought,18280111.36,636560.0149,2003
23,Utah,Wheat,Drought,735220.6,30624.945,2003
47,Louisiana,Wheat,Drought,13176.8,328.29,2003
8,Idaho,Wheat,Drought,2374692.52,71901.6005,2003
34,Virginia,Wheat,Drought,3092.7,26.24,2003
3,Maine,Wheat,Drought,0.0,0.0,2003
9,Vermont,Wheat,Drought,0.0,0.0,2003
12,New Hampshire,Wheat,Drought,0.0,0.0,2003
14,Massachusetts,Wheat,Drought,0.0,0.0,2003
16,New York,Wheat,Drought,0.0,0.0,2003
17,Pennsylvania,Wheat,Drought,0.0,0.0,2003
18,Connecticut,Wheat,Drought,0.0,0.0,2003
19,Rhode Island,Wheat,Drought,0.0,0.0,2003
20,New Jersey,Wheat,Drought,0.0,0.0,2003
22,Nevada,Wheat,Drought,0.0,0.0,2003
28,Delaware,Wheat,Drought,0.0,0.0,2003
29,West Virginia,Wheat,Drought,0.0,0.0,2003
30,Maryland,Wheat,Drought,0.0,0.0,2003
32,Kentucky,Wheat,Drought,0.0,0.0,2003
36,Arizona,Wheat,Drought,0.0,0.0,2003
39,Tennessee,Wheat,Drought,0.0,0.0,2003
42,Alabama,Wheat,Drought,0.0,0.0,2003
43,Mississippi,Wheat,Drought,0.0,0.0,2003
45,South Carolina,Wheat,Drought,0.0,0.0,2003
48,Florida,Wheat,Drought,0.0,0.0,2003
41,New Mexico,Wheat,Drought,1447258.9,68027.928,2004
21,Indiana,Wheat,Drought,13426.0,523.04,2004
37,Oklahoma,Wheat,Drought,13514964.26,448901.7949,2004
46,Arkansas,Wheat,Drought,22292.0,540.47,2004
6,Wyoming,Wheat,Drought,590929.04,28078.0026,2004
11,Oregon,Wheat,Drought,4670023.58,123786.8644,2004
38,North Carolina,Wheat,Drought,418294.55,8957.72,2004
5,South Dakota,Wheat,Drought,19387920.39,446732.5688,2004
43,Mississippi,Wheat,Drought,7306.0,135.3,2004
26,Illinois,Wheat,Drought,14566.0,604.7,2004
2,Montana,Wheat,Drought,11461798.56,437680.5981,2004
15,Nebraska,Wheat,Drought,14530140.16,326643.279,2004
33,Kansas,Wheat,Drought,97171951.31,1853864.2444,2004
10,Minnesota,Wheat,Drought,48849.4,1148.15,2004
28,Delaware,Wheat,Drought,5324.0,197.5,2004
44,Georgia,Wheat,Drought,474157.5,11741.845,2004
24,California,Wheat,Drought,1824316.1,59204.15,2004
7,Wisconsin,Wheat,Drought,13072.45,590.541,2004
42,Alabama,Wheat,Drought,84740.99,1933.897,2004
25,Ohio,Wheat,Drought,19305.4,512.38,2004
49,Michigan,Wheat,Drought,10271.6,364.86,2004
40,Texas,Wheat,Drought,26869534.5,898404.1822,2004
31,Colorado,Wheat,Drought,42945494.11,879456.4645,2004
1,Washington,Wheat,Drought,2442602.38,101405.5112,2004
35,Missouri,Wheat,Drought,41381.0,1156.82,2004
45,South Carolina,Wheat,Drought,217394.2,5469.13,2004
4,North Dakota,Wheat,Drought,16239499.14,564774.4565,2004
39,Tennessee,Wheat,Drought,363.0,65.0,2004
23,Utah,Wheat,Drought,723746.87,20260.9015,2004
48,Florida,Wheat,Drought,21997.0,466.0,2004
30,Maryland,Wheat,Drought,7739.85,247.8,2004
47,Louisiana,Wheat,Drought,17505.8,512.557,2004
8,Idaho,Wheat,Drought,434655.4,22634.786,2004
34,Virginia,Wheat,Drought,7399.95,103.82,2004
3,Maine,Wheat,Drought,0.0,0.0,2004
9,Vermont,Wheat,Drought,0.0,0.0,2004
12,New Hampshire,Wheat,Drought,0.0,0.0,2004
13,Iowa,Wheat,Drought,0.0,0.0,2004
14,Massachusetts,Wheat,Drought,0.0,0.0,2004
16,New York,Wheat,Drought,0.0,0.0,2004
17,Pennsylvania,Wheat,Drought,0.0,0.0,2004
18,Connecticut,Wheat,Drought,0.0,0.0,2004
19,Rhode Island,Wheat,Drought,0.0,0.0,2004
20,New Jersey,Wheat,Drought,0.0,0.0,2004
22,Nevada,Wheat,Drought,0.0,0.0,2004
29,West Virginia,Wheat,Drought,0.0,0.0,2004
32,Kentucky,Wheat,Drought,0.0,0.0,2004
36,Arizona,Wheat,Drought,0.0,0.0,2004
41,New Mexico,Wheat,Drought,24213.0,1719.63,2005
21,Indiana,Wheat,Drought,23805.5,676.45,2005
37,Oklahoma,Wheat,Drought,7004357.64,300699.9149,2005
46,Arkansas,Wheat,Drought,25562.0,1077.03,2005
6,Wyoming,Wheat,Drought,221945.22,11890.0103,2005
11,Oregon,Wheat,Drought,16915050.81,232441.8413,2005
38,North Carolina,Wheat,Drought,132739.7,2752.91,2005
5,South Dakota,Wheat,Drought,2224865.46,90382.6215,2005
43,Mississippi,Wheat,Drought,7248.0,243.0,2005
26,Illinois,Wheat,Drought,78214.17,2668.87,2005
2,Montana,Wheat,Drought,2867437.98,128523.6924,2005
15,Nebraska,Wheat,Drought,3159684.2,94859.8423,2005
33,Kansas,Wheat,Drought,21378438.72,618097.6406,2005
10,Minnesota,Wheat,Drought,173032.33,4721.797,2005
16,New York,Wheat,Drought,8112.3,254.71,2005
44,Georgia,Wheat,Drought,19498.0,213.5,2005
24,California,Wheat,Drought,2789.45,181.395,2005
7,Wisconsin,Wheat,Drought,277615.68,6605.616,2005
42,Alabama,Wheat,Drought,10675.0,166.7,2005
13,Iowa,Wheat,Drought,1762.0,85.7,2005
25,Ohio,Wheat,Drought,72801.85,1895.665,2005
49,Michigan,Wheat,Drought,198673.95,4756.91,2005
40,Texas,Wheat,Drought,2892862.08,122785.443,2005
31,Colorado,Wheat,Drought,19515438.96,561283.257,2005
1,Washington,Wheat,Drought,6368050.56,169644.7436,2005
35,Missouri,Wheat,Drought,49116.2,1152.61,2005
32,Kentucky,Wheat,Drought,17320.1,293.22,2005
45,South Carolina,Wheat,Drought,16879.8,751.08,2005
4,North Dakota,Wheat,Drought,1412846.52,61167.5489,2005
23,Utah,Wheat,Drought,20855.9,828.5925,2005
30,Maryland,Wheat,Drought,3847.2,90.6,2005
47,Louisiana,Wheat,Drought,2778.0,61.45,2005
8,Idaho,Wheat,Drought,584155.48,12607.2499,2005
17,Pennsylvania,Wheat,Drought,32044.5,766.24,2005
34,Virginia,Wheat,Drought,36732.95,737.1,2005
3,Maine,Wheat,Drought,0.0,0.0,2005
9,Vermont,Wheat,Drought,0.0,0.0,2005
12,New Hampshire,Wheat,Drought,0.0,0.0,2005
14,Massachusetts,Wheat,Drought,0.0,0.0,2005
18,Connecticut,Wheat,Drought,0.0,0.0,2005
19,Rhode Island,Wheat,Drought,0.0,0.0,2005
20,New Jersey,Wheat,Drought,0.0,0.0,2005
22,Nevada,Wheat,Drought,0.0,0.0,2005
28,Delaware,Wheat,Drought,0.0,0.0,2005
29,West Virginia,Wheat,Drought,0.0,0.0,2005
36,Arizona,Wheat,Drought,0.0,0.0,2005
39,Tennessee,Wheat,Drought,0.0,0.0,2005
48,Florida,Wheat,Drought,0.0,0.0,2005
41,New Mexico,Wheat,Drought,6096205.71,159854.741,2006
21,Indiana,Wheat,Drought,2937.0,134.07,2006
37,Oklahoma,Wheat,Drought,96907867.3,2049587.963,2006
46,Arkansas,Wheat,Drought,750282.0,10676.726,2006
6,Wyoming,Wheat,Drought,543084.91,22890.4604,2006
11,Oregon,Wheat,Drought,1707407.67,35879.4647,2006
38,North Carolina,Wheat,Drought,384598.55,8854.5925,2006
5,South Dakota,Wheat,Drought,72547586.67,1292014.982,2006
43,Mississippi,Wheat,Drought,14660.0,568.1,2006
26,Illinois,Wheat,Drought,27121.0,630.81,2006
2,Montana,Wheat,Drought,29779272.61,1087189.7058,2006
15,Nebraska,Wheat,Drought,20851894.63,437882.2494,2006
33,Kansas,Wheat,Drought,127382821.87,2630349.1121,2006
10,Minnesota,Wheat,Drought,4087478.04,82600.08,2006
28,Delaware,Wheat,Drought,2575.0,76.2,2006
44,Georgia,Wheat,Drought,218434.2,4984.0,2006
24,California,Wheat,Drought,661135.2,23959.55,2006
7,Wisconsin,Wheat,Drought,94881.96,1897.525,2006
42,Alabama,Wheat,Drought,18076.0,513.8,2006
13,Iowa,Wheat,Drought,382.0,23.4,2006
25,Ohio,Wheat,Drought,8632.54,176.116,2006
49,Michigan,Wheat,Drought,16064.6,487.46,2006
40,Texas,Wheat,Drought,110607936.52,2357836.528,2006
31,Colorado,Wheat,Drought,45056337.53,1017299.0699,2006
1,Washington,Wheat,Drought,1329720.44,29188.6041,2006
35,Missouri,Wheat,Drought,2096562.15,36921.153,2006
32,Kentucky,Wheat,Drought,28832.0,265.52,2006
45,South Carolina,Wheat,Drought,107049.2,2655.55,2006
4,North Dakota,Wheat,Drought,79829235.84,1949426.0877,2006
39,Tennessee,Wheat,Drought,4639.0,180.57,2006
23,Utah,Wheat,Drought,363061.61,14195.1389,2006
48,Florida,Wheat,Drought,16761.0,671.5,2006
30,Maryland,Wheat,Drought,5585.0,230.4,2006
47,Louisiana,Wheat,Drought,604827.4,10291.04,2006
8,Idaho,Wheat,Drought,778122.3,23211.765,2006
17,Pennsylvania,Wheat,Drought,12414.24,253.147,2006
34,Virginia,Wheat,Drought,251532.36,4262.687,2006
3,Maine,Wheat,Drought,0.0,0.0,2006
9,Vermont,Wheat,Drought,0.0,0.0,2006
12,New Hampshire,Wheat,Drought,0.0,0.0,2006
14,Massachusetts,Wheat,Drought,0.0,0.0,2006
16,New York,Wheat,Drought,0.0,0.0,2006
18,Connecticut,Wheat,Drought,0.0,0.0,2006
19,Rhode Island,Wheat,Drought,0.0,0.0,2006
20,New Jersey,Wheat,Drought,0.0,0.0,2006
22,Nevada,Wheat,Drought,0.0,0.0,2006
29,West Virginia,Wheat,Drought,0.0,0.0,2006
36,Arizona,Wheat,Drought,0.0,0.0,2006
41,New Mexico,Wheat,Drought,102392.5,4055.65,2007
21,Indiana,Wheat,Drought,230447.61,3829.212,2007
37,Oklahoma,Wheat,Drought,14326344.3,153046.3698,2007
46,Arkansas,Wheat,Drought,111516.0,2489.01,2007
6,Wyoming,Wheat,Drought,382212.49,12679.8399,2007
11,Oregon,Wheat,Drought,7986190.97,89704.7223,2007
